order_id,products
1284059,1402 8277 14651 16398 21841 24852 40363 45603 47209 48559
1841472,13176 38750 45346
1563765,4942 8518 13409 15290 16185 21903 24184 24852 26209 31717 38164 42768 43662 47626 47766
3309393,6104 6347 12395 18531 19057 27845 33731 47209
288658,32156 33452
1068037,10580 45066
1613532,31805 46149
211267,4210 5491 7021 7781 9339 10096 13338 18465 19057 21137 21267 24852 25715 30192 35951 37524 39928 44632 45007 47209 47626 47766 48679 49044 49583
3052173,9076 14161 21137 21288 39275 43352
2581727,279 1468 5876 10246 10476 11576 21616 21903 24489 24852 30391 32134 36127 39877 43122 45310 46802 48104
1556549,11520 13176 35939
987145,17027 25138 26604 44560 47209 48679
1844839,21903 30776 38837 45603 47626
2700123,3952 10337 11950 13176 13554 17131 18095 19322 21137 21387 21903 26201 27344 27845 36036 37417 41842 42445 42944 45570 49510
848283,8277 13176 24024 43122
3128237,2220
519140,6184 10749 24852 30391 31981 39275 45007
778947,29662 31717
635541,6317 9405 11440 18389 21137 21616 27086 33768 49610
2863172,1090 10078 13716 16020 19604 20156 21026 24010 24852 27344 33357 35704 41618 43693 43772
3062074,1 13176 13575 14444 21572 45051
192719,3458 18523 24347 24852
1376351,13176 47209
1370372,8073 8501 20682
1676258,18389 18465 21137
656396,6740 9339 12341 16908 21903 22220 24852 26940 32655 36550 38067 39040 41149 43961 44632 45007 46584 46979
2726684,2326 7131 10172 21009 24852 27966 39275
3123103,4562 5450 11844 16797 24852 27086 28204 38164 40571 40706 44422 45066 47626
8363,8927 13176 19125 24964 26209 32828 42265 42585 46260 47209 48775
1778015,4600 9595 13740 24852 27845 36011 37766
1987854,2716 3819 10912 12745 13176 17191 17638 21267 24830 24852 25199 26047 26620 31404 32740 40396 44632 45066 48726 49191 49235 49628
2514756,5077 5450 6873 7054 8053 23734 24852 43234 49683
766247,8277 24838 24964 27966 31717 43961
395026,23233 32655 35221
1243440,38890 41889
827625,4790 13394 14141 21137 27336 27845 32052 32537 39166 41588 46720 48835
888027,1 6184 10509 13176 14444 23016 27839 37710 37980 45051 46562
3318056,18362 38164 42445
1949086,6948 13176 14233 17807 21903 22963 23088 24184 25659 30450 34012 34969 35782 36735 37158 47209
2130996,3765 14999 21137 23737
1531707,12140
2876773,6873 12315 12545 14074 21449 21616 28985 30742 31717 34126 36149 41588
1823382,21903 24852 33120 36011 45066
2908457,3856 24721 29921 32655 40997 45200
2386746,3473 6366 22666 27344
2924862,8277 11576 13166 21137 24852 27086 29447 30489 34230 44632
681913,4605 5652 19660 20876 24616 24852 24964 34969 37067
1484897,11009 24852 33690 34050 47626
1355695,1940 7781 8087 14240 21137 24852 26201 26629 28204 32864 35887 36397 36724 39363 40469 41990 43394 46906 48186
2327501,1402 5450 21903 24852 27521 31635
2615195,4366 10749 15290 34027 39475 40174 43768
1930476,5450 5876 7413 9444 29077 30252 39180 42450 44632 45368
2375456,13176 14897 15872 24852 39275
3341925,35561 35951
630145,15772 16974 21986 42803
2662615,5025 24852 47626
503085,4799 11937 12545 21709 25837 26165 43324
1828558,8571 13176 16797 21288 43352
3062610,48099
2265504,34 264 4138 4565 4985 6587 7177 13870 15780 20119 20269 21376 21709 24852 27730 31334 32579 35221 37646 43279 43814 44632 47585 47866
2756799,13176
1288199,196 15672
850065,9390 9595 11440 14778 16797 17652 17949 20764 21137 21903 23794 24235 26209 28553 35108 35221 41787 43961 46802 47626 47630 49131
881345,4920 21137 24852 26209 26497 27966 45066 47766
1222202,1463 4366 5876 14870 16797 21903 24852 27966 28071 28745 28851 29447 32170 36865 38694
1194995,11193 17902 19057 21903 25138 39275 45223
1516882,6927 8138 13176 27705 28420 35914 42342
3419574,35527
1759310,5322 25466 26351 33198 40063
1658737,5785 5876 13984 17948 20842 21903 24125 24184 27750 27966 38647 40706 47209
820449,7054 9839 30489 36724 39561
297131,11777 21903
1176648,12341 13575 15541 26604 33081 43352
1080612,4945 21903 35045 39475 42803
1061897,196 13920 13966 23909 33756 43367 43967
532252,196 23662
1242386,5876 13176 19895 30233 34844 47042 47766
678235,1688 23693 23909 39646 47329
1291970,8022 16290 16291 20309 22089
308264,5785 5876 6287 7350 9507 12745 13176 13660 13870 15050 18232 18523 19816 19894 21137 21903 22825 25623 26209 27966 29370 30561 31720 31927 32360 32655 39475 43961 44560 45603 46979 47209 48559 49111
1098337,4274 4472 4920 28745 29117 40063 47621
1472331,1571 3999 5450 5923 8073 10403 11009 14381 17600 22699 24852 28427 38371 46979 47626 49683
1678375,6184 18023 21137
2846957,45 15693
1763504,5068 6087 12341
774160,2022 11576 43470 45123
104318,21137 24850 24852 40174
2392155,9743 11894 12606 45118
1531618,4193 5456 9020 9623 21938 24852 26209 27845 28985 31717 33956 34969 41220 42265
1197395,14233 23965 35504 49023
3045030,6825 8587 12080 24838 27757 35762
1362848,2719 4210 12210 24852 31396 34789 48681
2662608,9007 18439 23909 26377 32534 41290 42943
1191837,3376 5383 6187 13176 18465 19478 27845 43421 43635 47734 48364
3022429,24852 28985 43662 47626 48679
8188,3599 13176 16185 21903 24184 24964 27845 28985 30489 30492 33000 45007 49683
1587523,20039 31915
1150654,1999 4799 4942 5334 5699 5876 5922 6348 7559 9124 9290 9387 9515 9839 11512 12703 13176 13488 16185 17530 17878 19154 20345 21137 21616 22832 23375 24518 26283 27344 27966 28862 29506 31215 31915 32864 33198 34993 35065 35383 35914 37011 38164 38777 39203 40198 43772 44359 46049 46720 46906 47209 47325 47626 48453 49488 49519 49683
2854796,8884 9075 22071 22151 27429 41362 49247
1559507,5258 13259
3348685,1158
1372067,9124 33754 34448 35986
3366084,18443 32478
306259,287 10753 26836 37417
1490258,117 12606 13176 20144 23375 28204
1543051,11784 13176 16589 19678 21137 26790 33198
520685,2966 10385 17628 17654 18465 18503 19691 21137 23650 27845 33352 33754 33787 37067 47630
213822,3298 7131 13176 21572 21903 35561 39534 39922 42265
746260,9387 17617 38563 43948
2055514,13176 16797 22124 47766
227884,5450 15424 29487 36392
2037257,13176 21288 25588 46931
604986,9741 17122 21137 24852 33754 38456 43352
334377,7781 8518 13176 21137 26346 42265 42585 45066 47766 49683
2531119,5077 7069 9076 14651 16797 23955 30849 45954
3109135,21386 35756
1876410,16797 20940
255859,4314 11512 16167 20876 23804 30639 34993 40910 45123 46681 49247
928627,19660
3023648,7781 7963 8174 8859 13176 21616 21903 23543 30169 37687 47626
1503751,2078 20738 30499 36550 49235
973054,13176 21903 27730 28199 28986 36011 47209 48679
2045272,277 5750 9932 13136 18622 23020 43704 45176
1611034,17279 20114 24852 25134 25552 44142 44683
1440294,21903 22935 27744 27845 32134 46979 47626
843375,6846 13977 32403
443872,350 2120 3459 4493 4595 6105 10613 12817 17616 21573 23009 26396 28573 31154 33065 34619 35537 36425 41131 43263 43390 46088
2346070,5450 8239 23634 24852 28985 39275 40186
1812624,8277 19057 21137 22963 24838 24852 27966 34262 36070 38739 46676 49520
516431,6948 15902 19068 21709 37971 41461 44949 47626
2190129,3298 5744 6348 18110 19348 24372 26040 27086 28307 29307 30726 34234 37766 41557 43263 45066 45761 49683
3099915,21137 22959 26604
2585859,5258 9387 9689 10912 12745 17949 21137 21903 22825 24852 25340 25965 26915 27104 27966 30949 37766 46979
663064,5785 9292 20915 24852
1628123,21903 24852 25544 36126
714813,35921
2362483,5077 5120 9689 10749 11520 13176 21137 24838 27104 27451 27864 27966 33120 40174 42579 43772 46979
421861,2966 3919 5750 5794 8174 9076 13176 14999 15866 16759 18818 23339 31299 34969 42828 48366 49235
651234,3464 6948 7963 13166 13176 17988 19057 28204 30489 34668 35163 39877 40709 42944 45544 48415
443880,8627 13176 14947 28289 34197
2911077,12606 28626
2894503,2748 27392 45007
18531,4210 8474 23341 24852 27841 29309 31103 34321 36664 37065
330274,3957 5876 10749 11520 20995 21137 21903 24489 27104 27966 39928 40706 46979 47209 47766
2466465,3896 9839 21903 34197
2969343,11576 21137 42736
2755113,8953 13042 20955 31805 43154
2936120,1463 3957 7806 10749 11182 13609 19019 20632 21137 22825 22935 23339 24838 26209 27966 31717 38108 41950 42265 43768 44146 44570 44795 45200 47209
2981862,26369 32566
1950741,34 812 5450 5876 11182 13176 19677 25824 26168 27521 27662 30489 37067 37665 42445 43961
2884727,8580 24852 41276
707009,22035 24964 32655 34128 37646 42445 49235
497684,5349 10070 14645 18394 27086 29615 33000
2154816,13176 21137 22035 26634 27086 27845 33754 38689
604109,5771 13176 18059 19910 27020 28204 33716 34503 40459 44987
462804,1919 13176 14734 16642 18150 19154 21462 37276 44375
871787,21709 26209 27325 28123 35221 41242
160099,8339 9881 12144 14633 20186 21137 21903 24852 25890 28985 29999 35523 35921 35951 37646 47209
2587900,432 7131 7806 10749 18926 21903 22935 24799 24954 25043 28199 28465 29487 31040 34214 37646 42450 42828 44359 45066 46906 49683
116153,5876 13263 21137 24852 38689 44632 47087
927784,13176 39275
3382981,1511 4920 17008 24852 25705 27344 34005 35199 40706 40961 46260 47766
647747,5876 35652 39040 39812 43086
940432,22496 48071
3309977,21709 24852 27336 27845 44632 45007 45123
172573,24964 44142
1494477,13176 13996 41716
1827814,722 10409 15923 30871 37156 43961 46654 48705 49235
128469,2481 8730 15925 18104 18721 21243 21616 26620 39781 40198 47683 49517
2935142,10957 16797 22965 24852 25421 28823 32605 39434 41602 45064 47626 49683
1800415,12341 22507
741026,3262 4192 19459 21011 22935 23734 31778 48779
1028563,27102 27554 41371 42157 43154 43772
1911600,5025 19660 28842 47766
1165781,7644 24852 27429 32211 40332 42731 46941 47626
2639950,13176 21288 21903 39275 42265 43352
1522143,21903 24799 39040 44683
1156622,22959 41950
1564909,1090 2966 4697 9020 9421 11827 12139 12834 13380 14161 14668 18811 20995 22866 24852 25670 25837 27307 28226 34466 36214 37158 38739 40516 40877 45200 47029 47977 49279
1689551,21137 21903 39275
1009512,1463 5303 18465 30709
275947,4713 15042 34063 43867
1288003,5134 11520 13176 24838 39877 48679
464517,1511 9387 9623 9912 11826 14788 16607 18142 21903 26184 26209 36548 37654 41808 44142 46811
934994,17794 21137 21903 27392 45007
3378768,30142
1578265,4957 7388 12440 15273 22170 25890 33754 35383 36165 37276 38164
2387149,2611 21137 21376 32828 32959 46823 49075
1276161,33002
565286,8239 14867 23288 24852 27966 40706 41665 45066 45416 47626
3067613,21543 25890 31343 33705 42265 42495
2361352,4799 9779 26209 34243 43789
3136210,5708 8049 13176 14104
1005664,8424 13176 14870 21137 21386 21903
1388427,27652
430940,13176 27966 37687 39275 47209 49683
3400252,8518 13176 13640 27925 35951 43014 46969 47209 47866
509783,5785 9484 20119 21709 26620 35221 35504 41805 44632
2556493,148 2855 4920 20345 21137 21616 24852 28204 30471 49683
837243,25330
1249753,5120 8518 17794 22935 24964 34126 39812 47626
99497,790 3792 24852 47209
1880000,13176 17706 35921 39721
304214,3835 8859 19691 29307 33198
2117142,6184 13176 16797 17122 21288 29794 39001 42265 43352
68231,5114 7521 8309
64882,28427 41983
2997977,19660 21903 25588 42447
943875,21019
3312403,5322 8424 17461 19057 22935 27104 29987 31506 33352 38273 39190 42244 44422 47766
2500905,19660 28601 37464
1537477,7371 11821
2611132,2748 8277 14084 18234 23622 28985 36695 39877 45946
983438,21386 43352
2134382,18615 35951 49235
1471376,24852 46513
710067,5258 8859 12341
126017,4210 16020 16797 22699 23341 24852 30960 46510 46584 47766
2754136,21137 24852 36011 49683
1379985,24852 29373
1685398,9337 17794 24852 30233 40545 47766 49683
3256785,16185 32573 45761
2289606,21903 26209
169915,1890 2086 5212 15084 18670 23230 24852 39921 41844 42389 45013 47626 47766
451736,7185 21903 23644 26620 27344 28071 34128 43295 44632 47209
689390,11520 13176 21903 25659 47209
2023947,8390 24852 35613 39947 41722 47977
3249425,6491 10129 10749 16291 19348 19862 32523 34658 35050 39275 41198 41890 44375 47209
528740,5068 20995 24497 24852 27470 28204 28993 32864 39409 39877 45007
1358624,12341
1372919,16249 28985 39276
2408719,4932 12572 19057 19816 19894 29077
2026812,18531 24964 44632
167873,8230 8518 22035 25138 27845 36646 44815 47209 49192
2723797,2295 2611 4793 4799 8138 8424 8518 10603 14947 16797 19659 21334 21872 21938 24852 25890 29487 40174 41375 42265 43248 44142 45066 47626 49683
2032217,13176 21137 22825 23835 27845 30639 34243 35503 37646 47209
1743017,3092 18176 20169 23362 30639 47719
1983858,1831 2717 31964
3299223,5566 21410 25931 32655 49191 49235
853290,11512 24852 36070
2258443,5258 26914 33081
658867,1090 15905 22825 23102 26384 35004 38288 39799 45282 45679 45763 48423 49267
1792555,4605 5785 13176 44533 44631 49235
1433799,24852 27966 31717 36865
2509044,4920 13176 17871 21903 22856 27548
3107564,16589 31394
280806,13176 40120
219759,2962 24852
1330978,24852
2442472,3793 5479 5785 7715 8277 10337 10814 12211 22035 30391 32139 35503 47209 47610
1502437,5068 15820 19174 19429 32465 47977
593527,4210 24852 39910
510246,24082 25471
1419744,2879 17487 18362 35939 40198 45007
339159,1158 10753 11707 13176 17794 19311 25272 26701 27705 41149 44683 46969 47209
263953,2732 8277 11520 11945 13519 15386 16797 21616 26209 39108
2263140,5876 7773 9339 13176 14462 17807 17948 24489 24838 26209 26283 27104 28204 30450 33232 38293 42699 47209
2239146,2971 23248 24852 30391 33452 38241 45066
2613079,3298 32455 32478
1064164,2050 6383 17545 23341 28083 28204 41594 44666 47144 47516 47626 49634
1592266,35221
37642,6833 31040 34448 44632
148793,21903 24852 26209 34126 35948 46802 47144 47626
890480,20114 24852 39560
418348,4210 16696 19863 21497 38200 43727 44022
1641615,4649 6550
1360432,23020 35948
3290929,2745 23082 25830 26709 31981 34520 39224
705915,1516 4472 24838 27521
3323933,11140 13176 25466 30489 32134 47209
554001,21872 22035 40749 47766
1432993,29439 30024 44359
2799230,2708 3529 3957 4137 4605 4753 5268 6532 9551 9901 11440 13466 14211 14218 14778 14852 14897 16797 16900 17316 19057 19627 20682 20955 21737 23102 24279 24838 24852 27104 27845 27985 29628 30169 30192 30591 30696 31469 32689 32700 32734 33198 33565 34134 35921 36307 36838 36956 37003 38544 38729 39032 39877 40174 40708 41120 41220 41290 41517 41714 43117 43875 44167 45007 45066 46041 46097 46595 49044 49235
3314281,8277 13176 16797 33125 46847
2049779,3526 9076 24852 28199 33351 43974
505397,4217 8424 17668 24852 33754 33911 38028 40310 43858 44811 47766
577706,5212 12545 21267 24852 28204 34969 49683
1007185,8518 17948 20754 21137 21903 26209 27966 28682 30353 34262 44632 47209 47626
146612,4 9534 21019 21452 22882 32019 33614 36214 39448 39464
2859965,13176
2415900,20842 23288
2858681,10279 16696 23082 25461
2935253,21174 35595 39190 45104
2322422,20144 24838 26488 28204 33125 44961 45866 45970
2082938,3836 7847 19953
1523654,4447 8424 8590 21938 35507 35824 37658 45071 46023
2957920,137 6980 11961 19370 22220 34717 36869
2086127,1181 12606 14927 24852 40332
1815710,196 1729 3298 12476 19348 27845 32478 38928 48142 49235
966839,13176 13629 21616 24964
494710,27845
2160319,5262 5785 7521 9020 14111 33198
214407,5985 30827 31985 37687
3291619,12341 16797 31985 33000
3151873,16262 25146 34565 41950
520065,12341
172709,1879 2019 2480 4472 4920 6348 8277 9421 11737 12614 14766 14870 16797 16987 17949 18919 22825 23986 24852 26209 26604 27966 28054 31215 38456 39886 40198 43545 45066 46969 47209 47626 48057
2841397,12756 21137 26209 27336 34466 37646 48511
1174131,895 5212 14084 15290 17461 17630 20574 21137 24852 27759 27966 34137 37766 45311 47626
2903101,8424 21903 26894 28204 35986 39275 44632
1668898,1511 3265 12771 24852 35921 37646 39190 45231 48205
196979,6719 7781 14036 14161 26604 30340 45763 45848 48657
1087452,8653 31716
1644302,6104 18465 21903 24852 26369 27845 35264 35383 48745
3186382,3957 5134 8277 15008 22035 24852 25949 32655 35504 37158 39964 41950 42828 43889
342979,1158 1516 7485 9550 9839 12384 15892 17794 18027 18625 20876 21137 21903 22825 24489 27104 27966 30489 32230 34358 35750 35951 42557 42585 45066 47209 47766
253078,6402 18243 21938 24852 24964 27845 30385 33731 34590 49583
2927283,3957 20600 24852 35383 38383
3245934,18479 22935 24838 24964 25138 26209 27086 44359 45535 49175
2834814,14410 18670 24852 27104 32923 34262 39275 40298 40759 42356 44632
1121374,8518 11087 24764 26209 31717 33401 44753 45223
1746028,1039 24360 26165 27086 33731 39475 43394 47585 49235
3219717,1463 5077 5463 8277 13166 13176 13870 14985 16759 21137 22260 24838 24964 30489 34448 42585
2205722,5450 12075 22959 28021 35168 36076 37335 39958 40310 45066 47626
1347920,432 1374 4288 4605 4799 5450 6104 7781 8021 9058 10998 13083 13176 15290 16185 16797 17828 17872 17948 18027 18370 19057 21791 21903 24489 26209 27845 28204 30450 31315 32227 36695 39409 39561 39578 42585 44632 45007 45747 46584 47977 49075 49416
2537601,7955 11543 18465 24852 26165 31292 31766 32691 33731 35522 42458 45763 46175 46313 46969 47209
2869091,16083 24852 44830 47626
3074582,2966 8277 11520 16589 16759 16896 19613 19894 19970 24518 27061 30391 39877 43122 43858 44008 45948
1430114,2026 6846 6966 6991 10957 12683 12720 13249 14111 15412 16262 16696 17949 20738 21131 22882 26348 27246 27313 28176 28199 28688 29689 31278 34502 35727 37965 42460 44562 47940
3152226,4421 4452 4853 10528 11777 13176 19019 21903 22178 25256 26521 26604 27705 27845 34197 34243 34497 35140 35547 36082 37158 39216 39275 42450 45007
1406066,5063 11543 13176 15487 17600 21137 22035 27845 27966 30561 35951 36848 36865 37646 41950 43961 47209 48628
2722225,6448 24780
3073931,1940 13944 14875 14999 23478 28031 44585
2397663,2265 5876 8518 19068 21903 24964 26209 26604 26800 27521 28576 31717 43768 47209
1839541,2604 12075 26165
1545781,8153 10193 12508 12845 13249 16976 28632 31958
360026,516 13643 22668 26553 28384 37250 43845 43951 47163 47931
